aerials_lost,aerials_won,aerials_won_pct,age,assisted_shots,assists,assists_per90,avg_distance_def_actions_gk,ball_recoveries,blocked_passes,blocked_shots,blocked_shots_saves,blocks,cards_red,cards_yellow,cards_yellow_red,carries,carry_distance,carry_progressive_distance,clean_sheets,clean_sheets_pct,clearances,corner_kick_goals_against_gk,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,crosses,crosses_gk,crosses_into_penalty_area,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,dispossessed,draws_gk,dribble_tackles,dribble_tackles_pct,dribbled_past,dribbles,dribbles_completed,dribbles_completed_pct,dribbles_vs,errors,fouled,fouls,free_kick_goals_against_gk,games,games_gk,games_starts,games_starts_gk,games_subs,gca,gca_dribbles,gca_fouled,gca_og_for,gca_passes_dead,gca_passes_live,gca_per90,gca_shots,goal_kick_length_avg,goal_kicks,goals,goals_against_gk,goals_against_per90_gk,goals_assists_pens_per90,goals_assists_per90,goals_pens_per90,goals_per90,interceptions,losses_gk,minutes,minutes_90s,minutes_90s_gk,minutes_gk,minutes_pct,minutes_per_game,minutes_per_start,minutes_per_sub,miscontrols,nationality,npxg,npxg_per90,npxg_xa_per90,nutmegs,offsides,on_goals_against,on_goals_for,on_xg_against,on_xg_for,own_goals,own_goals_against_gk,pass_targets,passes,passes_blocked,passes_completed,passes_completed_launched_gk,passes_completed_long,passes_completed_medium,passes_completed_short,passes_dead,passes_free_kicks,passes_gk,passes_ground,passes_head,passes_high,passes_intercepted,passes_into_final_third,passes_into_penalty_area,passes_launched_gk,passes_left_foot,passes_length_avg_gk,passes_live,passes_long,passes_low,passes_medium,passes_offsides,passes_oob,passes_other_body,passes_pct,passes_pct_launched_gk,passes_pct_long,passes_pct_medium,passes_pct_short,passes_pressure,passes_progressive_distance,passes_received,passes_received_pct,passes_right_foot,passes_short,passes_switches,passes_throws_gk,passes_total_distance,pct_goal_kicks_launched,pct_passes_launched_gk,pens_allowed,pens_att,pens_att_gk,pens_conceded,pens_made,pens_missed_gk,pens_saved,pens_won,player,players_dribbled_past,plus_minus,plus_minus_per90,plus_minus_wowy,points_per_match,pos1,pos2,pressure_regain_pct,pressure_regains,pressures,pressures_att_3rd,pressures_def_3rd,pressures_mid_3rd,progressive_passes,psnpxg_per_shot_on_target_against,psxg_gk,psxg_net_gk,psxg_net_per90_gk,save_pct,saves,sca,sca_dribbles,sca_fouled,sca_passes_dead,sca_passes_live,sca_per90,sca_shots,shots_on_target_against,tackles,tackles_att_3rd,tackles_def_3rd,tackles_interceptions,tackles_mid_3rd,tackles_won,team,through_balls,throw_ins,touches,touches_att_3rd,touches_att_pen_area,touches_def_3rd,touches_def_pen_area,touches_live_ball,touches_mid_3rd,unused_subs,wins_gk,xa,xa_net,xa_per90,xg,xg_per90,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,xg_xa_per90
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,eng ENG,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Luke Thomas,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leicester City,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,wal WAL,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Danny Ward,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leicester City,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,27.0,0.0,0.0,0.0,15.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,38.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.0,90.0,100.0,90.0,90.0,0.0,0.0,br BRA,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.6,3.3,0.0,0.0,16.0,29.0,0.0,19.0,2.0,7.0,12.0,0.0,6.0,3.0,26.0,17.0,0.0,12.0,0.0,1.0,0.0,12.0,3.0,34.7,23.0,17.0,0.0,12.0,0.0,2.0,5.0,65.5,16.7,41.2,100.0,0.0,2.0,287.0,16.0,100.0,18.0,0.0,2.0,5.0,455.0,100.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alisson,0.0,1.0,1.0,0.0,3.0,GK,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.68,2.1,-0.9,-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool,0.0,0.0,30.0,0.0,0.0,30.0,23.0,24.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.7,2.74,0.0,0.0
0.0,5.0,100.0,29.0,0.0,0.0,0.0,,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,19.0,155.0,82.0,,,5.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,1.0,1.0,1.0,1.0,0.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,0.0,nl NED,0.2,0.21,0.21,0.0,0.0,3.0,4.0,0.6,3.3,0.0,,27.0,33.0,0.0,25.0,,9.0,16.0,0.0,0.0,0.0,,19.0,2.0,9.0,1.0,4.0,0.0,,5.0,,33.0,13.0,5.0,19.0,0.0,0.0,0.0,75.8,,69.2,84.2,0.0,6.0,209.0,26.0,96.3,25.0,1.0,0.0,,594.0,,,,0.0,,0.0,0.0,,,0.0,Virgil van Dijk,0.0,1.0,1.0,0.0,3.0,DF,,100.0,1.0,1.0,0.0,0.0,1.0,6.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool,0.0,0.0,42.0,2.0,2.0,16.0,3.0,42.0,25.0,0,,0.0,0.0,0.0,0.2,0.21,2.7,2.74,0.0,0.21
3.0,0.0,0.0,28.0,0.0,0.0,0.0,,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,31.0,206.0,107.0,,,0.0,,0.0,0.0,0.0,0.0,2.0,,0.0,,,,,4.0,,0.0,0.0,1.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,3.0,br BRA,0.5,0.5,0.5,0.0,0.0,3.0,4.0,0.6,3.3,0.0,,49.0,35.0,1.0,30.0,,3.0,22.0,5.0,1.0,0.0,,26.0,3.0,2.0,1.0,3.0,3.0,,4.0,,34.0,3.0,7.0,26.0,0.0,0.0,2.0,85.7,,100.0,84.6,83.3,13.0,128.0,36.0,73.5,26.0,6.0,0.0,,397.0,,,,0.0,,0.0,0.0,,,0.0,Roberto Firmino,1.0,1.0,1.0,0.0,3.0,FW,,23.1,6.0,26.0,18.0,1.0,7.0,5.0,,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,2.0,1.0,0.0,2.0,1.0,1.0,Liverpool,0.0,0.0,49.0,27.0,9.0,5.0,0.0,48.0,22.0,0,,0.0,0.0,0.0,0.5,0.5,2.7,2.74,0.0,0.5
1.0,5.0,83.3,23.0,0.0,0.0,0.0,,19.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,36.0,333.0,192.0,,,4.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,2.0,,0.0,0.0,1.0,2.0,2.0,100.0,1.0,0.0,1.0,1.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,3.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,1.0,eng ENG,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.6,3.3,0.0,,29.0,48.0,0.0,42.0,,11.0,30.0,1.0,2.0,2.0,,32.0,2.0,13.0,0.0,6.0,0.0,,3.0,,46.0,15.0,3.0,32.0,1.0,0.0,0.0,87.5,,73.3,93.8,100.0,14.0,465.0,29.0,100.0,39.0,1.0,2.0,,944.0,,,,0.0,,0.0,0.0,,,0.0,Joe Gomez,2.0,1.0,1.0,0.0,3.0,DF,,40.0,2.0,5.0,0.0,1.0,4.0,9.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,4.0,1.0,0.0,Liverpool,0.0,0.0,61.0,2.0,0.0,29.0,5.0,60.0,38.0,0,,0.0,0.0,0.0,0.0,0.0,2.7,2.74,0.0,0.0
2.0,1.0,33.3,28.0,4.0,0.0,0.0,,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0,337.0,142.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,2.0,,0.0,0.0,2.0,5.0,4.0,80.0,2.0,0.0,3.0,1.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,4.0,sn SEN,0.2,0.25,1.09,1.0,1.0,3.0,4.0,0.6,3.3,0.0,,58.0,37.0,3.0,32.0,,4.0,25.0,3.0,1.0,0.0,,28.0,0.0,2.0,0.0,3.0,4.0,,11.0,,36.0,5.0,7.0,26.0,0.0,0.0,1.0,86.5,,80.0,96.2,50.0,12.0,184.0,42.0,72.4,23.0,6.0,0.0,,517.0,,,,0.0,,0.0,0.0,,,0.0,Sadio Mané,4.0,1.0,1.0,0.0,3.0,FW,,25.0,5.0,20.0,12.0,3.0,5.0,6.0,,,,,,,9.0,1.0,0.0,0.0,7.0,9.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool,0.0,1.0,54.0,30.0,9.0,7.0,0.0,53.0,21.0,0,,0.8,-0.8,0.84,0.2,0.25,2.7,2.74,0.0,1.09
0.0,2.0,100.0,26.0,1.0,1.0,1.0,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,186.0,90.0,,,3.0,,5.0,1.0,0.0,4.0,3.0,,0.0,,,,,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,,1,,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,0.0,,,1.0,1.0,0.0,0.0,1.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,0.0,sco SCO,0.0,0.0,0.16,0.0,1.0,3.0,4.0,0.6,3.3,0.0,,38.0,60.0,5.0,39.0,,5.0,34.0,0.0,16.0,1.0,,25.0,2.0,16.0,0.0,2.0,0.0,,42.0,,44.0,17.0,19.0,39.0,0.0,2.0,0.0,65.0,,29.4,87.2,0.0,13.0,416.0,29.0,76.3,5.0,4.0,0.0,,743.0,,,,0.0,,0.0,0.0,,,0.0,Andrew Robertson,0.0,1.0,1.0,0.0,3.0,DF,,44.4,4.0,9.0,2.0,3.0,4.0,9.0,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,Liverpool,0.0,10.0,69.0,32.0,2.0,16.0,1.0,53.0,24.0,0,,0.2,0.8,0.16,0.0,0.0,2.7,2.74,0.0,0.16
1.0,0.0,0.0,28.0,4.0,0.0,0.0,,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,64.0,469.0,280.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,8.0,,0.0,0.0,0.0,13.0,9.0,69.2,0.0,0.0,0.0,1.0,,1,,1,,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,3.0,,,1.0,3.0,1.0,3.0,0.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,5.0,eg EGY,0.4,0.39,0.64,0.0,0.0,3.0,4.0,0.6,3.3,0.0,,74.0,49.0,2.0,38.0,,5.0,30.0,3.0,0.0,0.0,,42.0,0.0,3.0,1.0,4.0,5.0,,39.0,,49.0,10.0,4.0,33.0,1.0,1.0,1.0,77.6,,50.0,90.9,50.0,13.0,211.0,62.0,83.8,9.0,6.0,1.0,,580.0,,,,2.0,,0.0,2.0,,,0.0,Mohamed Salah,10.0,1.0,1.0,0.0,3.0,FW,,30.4,7.0,23.0,15.0,4.0,4.0,12.0,,,,,,,8.0,0.0,0.0,0.0,6.0,8.0,2.0,,3.0,1.0,2.0,3.0,0.0,2.0,Liverpool,0.0,0.0,80.0,58.0,18.0,3.0,0.0,78.0,24.0,0,,0.2,-0.2,0.25,1.9,1.87,2.7,2.74,0.0,2.12
1.0,0.0,0.0,29.0,2.0,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,172.0,76.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,3.0,,1.0,33.3,2.0,3.0,1.0,33.3,3.0,0.0,1.0,1.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,90.0,1.0,,,100.0,90.0,90.0,0.0,2.0,nl NED,0.4,0.41,0.51,0.0,0.0,3.0,4.0,0.6,3.3,0.0,,29.0,23.0,0.0,18.0,,1.0,16.0,1.0,0.0,0.0,,20.0,0.0,2.0,0.0,0.0,1.0,,1.0,,23.0,2.0,1.0,20.0,0.0,1.0,1.0,78.3,,50.0,80.0,100.0,10.0,29.0,26.0,89.7,21.0,1.0,0.0,,230.0,,,,0.0,,0.0,0.0,,,0.0,Georginio Wijnaldum,1.0,1.0,1.0,0.0,3.0,MF,,44.0,11.0,25.0,7.0,6.0,12.0,2.0,,,,,,,2.0,0.0,0.0,0.0,2.0,2.0,0.0,,3.0,0.0,0.0,3.0,3.0,2.0,Liverpool,0.0,0.0,37.0,13.0,3.0,3.0,0.0,37.0,23.0,0,,0.1,-0.1,0.11,0.4,0.41,2.7,2.74,0.0,0.51
2.0,1.0,33.3,21.0,2.0,0.0,0.0,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,129.0,38.0,,,2.0,,4.0,1.0,1.0,1.0,5.0,,0.0,,,,,0.0,,0.0,0.0,3.0,3.0,1.0,33.3,3.0,0.0,0.0,1.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,88.0,1.0,,,97.8,88.0,88.0,0.0,0.0,eng ENG,0.0,0.0,0.15,0.0,0.0,3.0,4.0,0.5,3.3,0.0,,29.0,67.0,3.0,42.0,,15.0,27.0,0.0,29.0,2.0,,22.0,2.0,25.0,2.0,1.0,1.0,,9.0,,38.0,29.0,20.0,37.0,0.0,2.0,0.0,62.7,,51.7,73.0,0.0,10.0,527.0,24.0,82.8,32.0,1.0,2.0,,989.0,,,,0.0,,0.0,0.0,,,0.0,Trent Alexander-Arnold,2.0,1.0,1.02,1.02,3.0,DF,,0.0,0.0,8.0,4.0,3.0,1.0,15.0,,,,,,,2.0,0.0,0.0,2.0,0.0,2.05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool,0.0,23.0,71.0,31.0,0.0,18.0,4.0,42.0,22.0,0,,0.1,-0.1,0.15,0.0,0.0,2.8,2.85,4.79,0.15
0.0,0.0,0.0,30.0,0.0,0.0,0.0,,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,173.0,72.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,1.0,50.0,1.0,1.0,1.0,100.0,2.0,0.0,0.0,0.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,65.0,0.7,,,72.2,65.0,65.0,0.0,0.0,eng ENG,0.0,0.03,0.03,0.0,0.0,3.0,3.0,0.4,1.7,0.0,,28.0,39.0,0.0,29.0,,4.0,25.0,0.0,1.0,1.0,,22.0,2.0,12.0,0.0,6.0,0.0,,5.0,,38.0,10.0,5.0,28.0,0.0,3.0,0.0,74.4,,40.0,89.3,0.0,11.0,192.0,26.0,92.9,32.0,1.0,3.0,,565.0,,,,0.0,,0.0,0.0,,,0.0,Jordan Henderson,1.0,0.0,0.0,-3.6,3.0,MF,,31.3,5.0,16.0,6.0,1.0,9.0,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,2.0,1.0,1.0,Liverpool,0.0,0.0,43.0,9.0,0.0,8.0,0.0,42.0,29.0,0,,0.0,0.0,0.0,0.0,0.03,1.4,1.9,-3.03,0.03
0.0,1.0,100.0,25.0,0.0,0.0,0.0,,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,183.0,109.0,,,2.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,2.0,,0.0,0.0,0.0,4.0,3.0,75.0,0.0,0.0,0.0,1.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,3.0,,57.0,0.6,,,63.3,57.0,57.0,0.0,3.0,gn GUI,0.1,0.1,0.1,0.0,0.0,2.0,3.0,0.4,1.7,0.0,,31.0,30.0,1.0,25.0,,2.0,23.0,0.0,3.0,0.0,,22.0,3.0,2.0,1.0,4.0,2.0,,0.0,,27.0,2.0,6.0,27.0,0.0,0.0,0.0,83.3,,100.0,85.2,0.0,9.0,151.0,27.0,87.1,26.0,1.0,0.0,,390.0,,,,0.0,,0.0,0.0,,,0.0,Naby Keïta,3.0,1.0,1.58,1.58,3.0,MF,,45.8,11.0,24.0,11.0,4.0,9.0,6.0,,,,,,,2.0,0.0,0.0,0.0,2.0,3.16,0.0,,1.0,0.0,1.0,4.0,0.0,1.0,Liverpool,0.0,0.0,45.0,19.0,6.0,7.0,1.0,42.0,22.0,0,,0.0,0.0,0.0,0.1,0.1,1.3,2.07,-1.85,0.1
0.0,1.0,100.0,26.0,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,49.0,13.0,,,2.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1,,0,,1,1.0,0.0,1.0,0.0,0.0,0.0,2.73,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,33.0,0.4,,,36.7,33.0,0.0,33.0,0.0,br BRA,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.7,0.0,,6.0,14.0,0.0,12.0,,1.0,10.0,1.0,0.0,0.0,,12.0,1.0,2.0,0.0,1.0,0.0,,1.0,,14.0,3.0,0.0,10.0,0.0,1.0,0.0,85.7,,33.3,100.0,100.0,4.0,65.0,6.0,100.0,12.0,1.0,0.0,,190.0,,,,0.0,,0.0,0.0,,,1.0,Fabinho,0.0,0.0,0.0,-1.58,3.0,MF,,28.6,2.0,7.0,1.0,2.0,4.0,0.0,,,,,,,1.0,0.0,1.0,0.0,0.0,2.73,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,Liverpool,0.0,0.0,18.0,7.0,1.0,4.0,2.0,18.0,7.0,0,,0.0,0.0,0.0,0.0,0.0,1.4,3.91,1.85,0.0
1.0,1.0,50.0,19.0,1.0,0.0,0.0,,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,108.0,51.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,25.0,0.3,,,27.8,25.0,0.0,25.0,0.0,eng ENG,0.0,0.0,0.11,0.0,0.0,0.0,1.0,0.2,1.6,0.0,,19.0,21.0,2.0,15.0,,0.0,14.0,1.0,0.0,0.0,,15.0,3.0,5.0,0.0,0.0,1.0,,4.0,,21.0,1.0,1.0,16.0,0.0,0.0,0.0,71.4,,0.0,87.5,25.0,8.0,59.0,16.0,84.2,13.0,4.0,0.0,,185.0,,,,0.0,,0.0,0.0,,,0.0,Curtis Jones,0.0,1.0,3.6,3.6,3.0,MF,,50.0,4.0,8.0,2.0,3.0,3.0,2.0,,,,,,,2.0,0.0,0.0,0.0,2.0,7.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool,0.0,0.0,23.0,17.0,1.0,3.0,0.0,23.0,5.0,0,,0.0,0.0,0.11,0.0,0.0,1.4,4.93,3.03,0.11
0.0,0.0,0.0,28.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,2.2,2.0,0.0,2.0,0.0,cm CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,100.0,1.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,,0.0,Joël Matip,0.0,0.0,0.0,-1.02,3.0,DF,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.94,-4.79,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,es ESP,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Adrián,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liverpool,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,eng ENG,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,James Milner,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liverpool,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,jp JPN,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Takumi Minamino,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liverpool,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,be BEL,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Divock Origi,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liverpool,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,29.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,81.0,48.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.0,90.0,100.0,90.0,90.0,0.0,0.0,eng ENG,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1,1.2,0.0,0.0,9.0,23.0,0.0,11.0,6.0,8.0,3.0,0.0,8.0,5.0,20.0,5.0,0.0,17.0,0.0,1.0,0.0,17.0,3.0,50.2,15.0,19.0,1.0,4.0,0.0,1.0,2.0,47.8,35.3,42.1,75.0,0.0,5.0,379.0,9.0,100.0,16.0,0.0,0.0,2.0,493.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karl Darlow,0.0,2.0,2.0,0.0,3.0,GK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.3,1.3,1.31,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle Utd,0.0,0.0,25.0,0.0,0.0,25.0,18.0,17.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,0.0,0.0
