aerials_lost,aerials_won,aerials_won_pct,age,assisted_shots,assists,assists_per90,avg_distance_def_actions_gk,ball_recoveries,blocked_passes,blocked_shots,blocked_shots_saves,blocks,cards_red,cards_yellow,cards_yellow_red,carries,carry_distance,carry_progressive_distance,clean_sheets,clean_sheets_pct,clearances,corner_kick_goals_against_gk,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,crosses,crosses_gk,crosses_into_penalty_area,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,dispossessed,draws_gk,dribble_tackles,dribble_tackles_pct,dribbled_past,dribbles,dribbles_completed,dribbles_completed_pct,dribbles_vs,errors,fouled,fouls,free_kick_goals_against_gk,games,games_gk,games_starts,games_starts_gk,games_subs,gca,gca_dribbles,gca_fouled,gca_og_for,gca_passes_dead,gca_passes_live,gca_per90,gca_shots,goal_kick_length_avg,goal_kicks,goals,goals_against_gk,goals_against_per90_gk,goals_assists_pens_per90,goals_assists_per90,goals_pens_per90,goals_per90,interceptions,losses_gk,minutes,minutes_90s,minutes_90s_gk,minutes_gk,minutes_pct,minutes_per_game,minutes_per_start,minutes_per_sub,miscontrols,nationality,npxg,npxg_per90,npxg_xa_per90,nutmegs,offsides,on_goals_against,on_goals_for,on_xg_against,on_xg_for,own_goals,own_goals_against_gk,pass_targets,passes,passes_blocked,passes_completed,passes_completed_launched_gk,passes_completed_long,passes_completed_medium,passes_completed_short,passes_dead,passes_free_kicks,passes_gk,passes_ground,passes_head,passes_high,passes_intercepted,passes_into_final_third,passes_into_penalty_area,passes_launched_gk,passes_left_foot,passes_length_avg_gk,passes_live,passes_long,passes_low,passes_medium,passes_offsides,passes_oob,passes_other_body,passes_pct,passes_pct_launched_gk,passes_pct_long,passes_pct_medium,passes_pct_short,passes_pressure,passes_progressive_distance,passes_received,passes_received_pct,passes_right_foot,passes_short,passes_switches,passes_throws_gk,passes_total_distance,pct_goal_kicks_launched,pct_passes_launched_gk,pens_allowed,pens_att,pens_att_gk,pens_conceded,pens_made,pens_missed_gk,pens_saved,pens_won,player,players_dribbled_past,plus_minus,plus_minus_per90,plus_minus_wowy,points_per_match,pos1,pos2,pressure_regain_pct,pressure_regains,pressures,pressures_att_3rd,pressures_def_3rd,pressures_mid_3rd,progressive_passes,psnpxg_per_shot_on_target_against,psxg_gk,psxg_net_gk,psxg_net_per90_gk,save_pct,saves,sca,sca_dribbles,sca_fouled,sca_passes_dead,sca_passes_live,sca_per90,sca_shots,shots_on_target_against,tackles,tackles_att_3rd,tackles_def_3rd,tackles_interceptions,tackles_mid_3rd,tackles_won,team,through_balls,throw_ins,touches,touches_att_3rd,touches_att_pen_area,touches_def_3rd,touches_def_pen_area,touches_live_ball,touches_mid_3rd,unused_subs,wins_gk,xa,xa_net,xa_per90,xg,xg_per90,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,xg_xa_per90
11.0,7.0,38.9,31.0,5.0,1.0,0.24,,51.0,13.0,0.0,0.0,13.0,0.0,1.0,0.0,236.0,1117.0,523.0,,,3.0,,0.0,0.0,0.0,0.0,3.0,,0.0,,,,,7.0,,9.0,33.3,18.0,6.0,2.0,33.3,27.0,0.0,8.0,7.0,,15,,3,,12,1.0,0.0,0.0,0.0,0.0,1.0,0.24,0.0,,,1.0,,,0.47,0.47,0.24,0.24,4.0,,382,4.2,,,11.2,25.0,73.0,14.0,5.0,eng ENG,1.0,0.25,0.42,1.0,1.0,5.0,9.0,4.1,8.4,0.0,,273.0,270.0,9.0,229.0,,20.0,203.0,6.0,2.0,1.0,,204.0,13.0,28.0,4.0,23.0,4.0,,77.0,,268.0,33.0,38.0,222.0,2.0,0.0,3.0,84.8,,60.6,91.4,40.0,48.0,791.0,236.0,86.4,170.0,15.0,4.0,,3400.0,,,,0.0,,0.0,0.0,,,0.0,Adam Lallana,4.0,4.0,0.94,-0.48,2.67,MF,FW,31.1,41.0,132.0,33.0,45.0,54.0,18.0,,,,,,,9.0,1.0,1.0,0.0,7.0,2.12,0.0,,20.0,2.0,9.0,24.0,9.0,12.0,Liverpool,0.0,1.0,333.0,126.0,12.0,52.0,7.0,331.0,178.0,11,,0.8,0.2,0.18,1.0,0.25,4.3,1.02,0.24,0.42
4.0,5.0,55.6,18.0,2.0,0.0,0.0,,36.0,6.0,1.0,0.0,7.0,0.0,1.0,0.0,151.0,793.0,384.0,,,8.0,,3.0,1.0,2.0,0.0,14.0,,1.0,,,,,0.0,,3.0,75.0,1.0,13.0,6.0,46.2,4.0,0.0,2.0,5.0,,6,,3,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,8.0,,230,2.6,,,6.7,38.0,66.0,11.0,3.0,wal WAL,0.3,0.1,0.14,0.0,0.0,3.0,5.0,2.1,3.6,0.0,,168.0,205.0,9.0,165.0,,35.0,128.0,2.0,39.0,4.0,,115.0,9.0,58.0,2.0,6.0,3.0,,8.0,,166.0,53.0,32.0,143.0,0.0,6.0,0.0,80.5,,66.0,89.5,22.2,18.0,700.0,147.0,87.5,155.0,9.0,10.0,,3196.0,,,,0.0,,0.0,0.0,,,0.0,Neco Williams,7.0,2.0,0.78,-0.63,2.17,DF,,33.3,12.0,36.0,10.0,11.0,15.0,11.0,,,,,,,4.0,1.0,0.0,0.0,3.0,1.57,0.0,,6.0,2.0,1.0,14.0,3.0,2.0,Liverpool,1.0,32.0,245.0,90.0,10.0,59.0,3.0,210.0,110.0,9,,0.1,-0.1,0.04,0.3,0.1,1.4,0.56,-0.27,0.14
5.0,5.0,50.0,24.0,1.0,0.0,0.0,,11.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,123.0,617.0,252.0,,,2.0,,0.0,0.0,0.0,0.0,3.0,,1.0,,,,,9.0,,1.0,14.3,6.0,8.0,4.0,50.0,7.0,0.0,3.0,7.0,,10,,2,,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,249,2.8,,,7.3,25.0,54.0,18.0,9.0,jp JPN,1.4,0.52,0.53,0.0,0.0,2.0,4.0,2.5,4.8,0.0,,169.0,111.0,1.0,98.0,,10.0,84.0,4.0,1.0,1.0,,89.0,1.0,13.0,0.0,3.0,4.0,,20.0,,110.0,12.0,9.0,94.0,0.0,1.0,1.0,88.3,,83.3,89.4,80.0,26.0,186.0,130.0,76.9,84.0,5.0,2.0,,1465.0,,,,0.0,,0.0,0.0,,,0.0,Takumi Minamino,4.0,2.0,0.72,-0.7,1.9,FW,MF,31.7,20.0,63.0,25.0,11.0,27.0,6.0,,,,,,,3.0,0.0,0.0,0.0,2.0,1.08,1.0,,4.0,0.0,1.0,4.0,3.0,3.0,Liverpool,0.0,0.0,156.0,83.0,20.0,11.0,3.0,155.0,76.0,7,,0.0,0.0,0.01,1.4,0.52,2.3,0.84,0.03,0.53
4.0,3.0,42.9,27.0,3.0,0.0,0.0,,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,363.0,132.0,,,0.0,,6.0,3.0,1.0,0.0,6.0,,2.0,,,,,5.0,,0.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,3.0,1.0,,7,,2,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,0.49,0.49,0.49,0.49,0.0,,185,2.1,,,5.4,26.0,80.0,5.0,3.0,ch SUI,0.5,0.23,0.34,0.0,1.0,2.0,6.0,2.9,4.2,0.0,,119.0,109.0,2.0,90.0,,18.0,71.0,1.0,13.0,2.0,,62.0,2.0,21.0,4.0,11.0,3.0,,82.0,,96.0,27.0,26.0,80.0,2.0,0.0,0.0,82.6,,66.7,88.8,50.0,21.0,526.0,96.0,80.7,17.0,2.0,3.0,,1637.0,,,,0.0,,0.0,0.0,,,0.0,Xherdan Shaqiri,2.0,4.0,1.95,0.61,2.57,FW,,30.8,12.0,39.0,15.0,11.0,13.0,18.0,,,,,,,4.0,0.0,0.0,2.0,2.0,1.95,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,Liverpool,0.0,5.0,129.0,50.0,3.0,18.0,1.0,116.0,65.0,10,,0.2,-0.2,0.11,0.5,0.23,1.4,0.66,-0.15,0.34
3.0,2.0,40.0,18.0,0.0,0.0,0.0,,20.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,116.0,588.0,347.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,3.0,,2.0,66.7,1.0,4.0,4.0,100.0,3.0,0.0,0.0,3.0,,6,,1,,5,1.0,0.0,0.0,0.0,0.0,1.0,0.71,0.0,,,1.0,,,0.71,0.71,0.71,0.71,2.0,,126,1.4,,,3.7,21.0,68.0,12.0,3.0,eng ENG,0.9,0.63,0.63,0.0,0.0,2.0,4.0,0.4,2.8,0.0,,124.0,128.0,2.0,111.0,,11.0,99.0,1.0,0.0,0.0,,103.0,5.0,12.0,2.0,11.0,3.0,,16.0,,128.0,13.0,13.0,111.0,0.0,1.0,0.0,86.7,,84.6,89.2,25.0,23.0,452.0,115.0,92.7,105.0,4.0,3.0,,1843.0,,,,0.0,,0.0,0.0,,,0.0,Curtis Jones,4.0,2.0,1.43,0.06,2.67,MF,,25.9,7.0,27.0,14.0,5.0,8.0,12.0,,,,,,,3.0,1.0,0.0,0.0,2.0,2.14,0.0,,3.0,2.0,0.0,5.0,1.0,2.0,Liverpool,0.0,0.0,146.0,54.0,7.0,21.0,1.0,146.0,79.0,10,,0.0,0.0,0.0,0.9,0.63,2.4,1.71,0.94,0.63
0.0,0.0,0.0,16.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,44.0,13.0,,,0.0,,3.0,0.0,2.0,0.0,3.0,,1.0,,,,,1.0,,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,2,,0,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,8,0.1,,,0.2,4.0,0.0,4.0,0.0,eng ENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,14.0,15.0,0.0,12.0,,2.0,10.0,0.0,4.0,0.0,,8.0,0.0,4.0,0.0,2.0,1.0,,13.0,,11.0,4.0,3.0,11.0,0.0,0.0,0.0,80.0,,50.0,90.9,0.0,0.0,79.0,11.0,78.6,1.0,0.0,1.0,,204.0,,,,0.0,,0.0,0.0,,,0.0,Harvey Elliot,1.0,0.0,0.0,-1.37,3.0,DF,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool,0.0,1.0,16.0,11.0,0.0,0.0,0.0,12.0,5.0,10,,0.0,0.0,0.0,0.0,0.0,0.2,2.06,1.26,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0,,,,0.0,0.0,0.0,0.0,,eng ENG,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Rhian Brewster,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liverpool,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0,,,,0.0,0.0,0.0,0.0,,nl NED,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Ki-Jana Hoever,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liverpool,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0,,,,0.0,0.0,0.0,0.0,,ie IRL,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Caoimhin Kelleher,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liverpool,,,,,,,,,,7,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0,,,,0.0,0.0,0.0,0.0,,ie IRL,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Andy Lonergan,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liverpool,,,,,,,,,,2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0,,,,0.0,0.0,0.0,0.0,,eng ENG,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Nathaniel Phillips,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liverpool,,,,,,,,,,2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,25.0,1.0,0.0,0.0,17.6,155.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,702.0,3209.0,2148.0,16.0,45.7,2.0,4.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,12.0,6.9,37.0,1.08,0.0,3.0,1.0,50.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,1.0,35,35.0,35,35.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,35.1,139.0,0.0,28.0,0.82,0.0,0.0,0.0,0.0,2.0,8.0,"3,071",34.1,34.1,"3,071",89.8,88.0,88.0,0.0,2.0,br BRA,0.0,0.0,0.0,0.0,0.0,28.0,95.0,31.0,89.3,0.0,1.0,668.0,1063.0,1.0,927.0,128.0,347.0,579.0,1.0,185.0,45.0,924.0,790.0,3.0,214.0,4.0,11.0,0.0,249.0,737.0,29.7,878.0,478.0,59.0,584.0,3.0,17.0,161.0,87.2,51.4,72.6,99.1,100.0,117.0,13255.0,665.0,99.6,143.0,1.0,38.0,161.0,23484.0,33.8,21.9,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Ederson,0.0,67.0,1.96,1.96,2.14,GK,,28.6,2.0,7.0,0.0,7.0,0.0,0.0,0.3,29.4,2.4,0.07,0.728,65.0,4.0,0.0,0.0,0.0,4.0,0.12,0.0,92.0,1.0,0.0,1.0,3.0,0.0,1.0,Manchester City,1.0,1.0,1133.0,0.0,0.0,1121.0,947.0,950.0,25.0,0,24.0,0.1,-0.1,0.0,0.0,0.0,58.3,1.71,1.55,0.0
22.0,18.0,45.0,28.0,131.0,20.0,0.64,,232.0,29.0,2.0,0.0,31.0,0.0,3.0,0.0,1816.0,9863.0,6500.0,,,19.0,,177.0,62.0,51.0,17.0,304.0,,19.0,,,,,44.0,,11.0,19.0,47.0,97.0,63.0,64.9,58.0,1.0,28.0,26.0,,35,,32,,3,33.0,2.0,3.0,0.0,2.0,25.0,1.06,1.0,,,13.0,,,1.0,1.06,0.35,0.42,19.0,,"2,791",31.0,,,81.6,80.0,84.0,32.0,43.0,be BEL,6.1,0.2,0.79,1.0,3.0,22.0,87.0,24.5,80.3,0.0,,2180.0,2244.0,96.0,1674.0,,471.0,1176.0,27.0,269.0,52.0,,1475.0,41.0,459.0,61.0,172.0,124.0,,262.0,,1975.0,730.0,310.0,1423.0,13.0,38.0,3.0,74.6,,64.5,82.6,29.7,365.0,10510.0,1949.0,89.4,1888.0,91.0,135.0,,34634.0,,,,2.0,,0.0,2.0,,,0.0,Kevin De Bruyne,65.0,65.0,2.1,1.81,2.23,MF,,31.9,177.0,554.0,241.0,83.0,230.0,353.0,,,,,,,220.0,11.0,9.0,39.0,157.0,7.09,4.0,,44.0,15.0,11.0,63.0,18.0,28.0,Manchester City,32.0,36.0,2577.0,1405.0,164.0,220.0,30.0,2305.0,1135.0,1,,18.4,1.6,0.59,7.6,0.24,55.8,1.8,1.35,0.84
35.0,20.0,36.4,24.0,47.0,1.0,0.03,,160.0,22.0,3.0,0.0,25.0,0.0,5.0,0.0,1328.0,8796.0,5843.0,,,8.0,,1.0,0.0,0.0,0.0,50.0,,6.0,,,,,71.0,,10.0,30.3,23.0,128.0,59.0,46.1,33.0,0.0,40.0,30.0,,33,,30,,3,11.0,0.0,3.0,0.0,0.0,5.0,0.37,3.0,,,20.0,,,0.71,0.71,0.68,0.68,14.0,,"2,651",29.5,,,77.5,80.0,86.0,25.0,51.0,eng ENG,15.3,0.52,0.76,3.0,12.0,31.0,71.0,28.3,70.6,0.0,,1688.0,1217.0,55.0,983.0,,73.0,889.0,21.0,20.0,1.0,,965.0,19.0,102.0,33.0,31.0,55.0,,133.0,,1197.0,110.0,150.0,1025.0,1.0,13.0,14.0,80.8,,66.4,86.7,25.6,290.0,2795.0,1343.0,79.6,1027.0,82.0,4.0,,13848.0,,,,2.0,,0.0,0.0,,,3.0,Raheem Sterling,67.0,40.0,1.36,-1.8,2.0,FW,,32.0,132.0,412.0,168.0,67.0,177.0,97.0,,,,,,,116.0,10.0,11.0,1.0,82.0,3.94,12.0,,41.0,14.0,8.0,55.0,19.0,29.0,Manchester City,4.0,13.0,1635.0,1086.0,297.0,92.0,12.0,1615.0,572.0,3,,7.1,-6.1,0.24,17.3,0.59,42.3,1.44,-0.51,0.83
33.0,69.0,67.6,23.0,32.0,2.0,0.07,,372.0,22.0,6.0,0.0,28.0,0.0,8.0,0.0,2069.0,9558.0,5203.0,,,61.0,,0.0,0.0,0.0,0.0,8.0,,1.0,,,,,21.0,,28.0,41.2,40.0,31.0,25.0,80.6,68.0,0.0,32.0,43.0,,35,,29,,6,3.0,0.0,0.0,0.0,0.0,2.0,0.11,1.0,,,3.0,,,0.18,0.18,0.11,0.11,28.0,,"2,486",27.6,,,72.7,71.0,82.0,16.0,10.0,es ESP,1.0,0.04,0.09,0.0,0.0,27.0,76.0,24.1,67.6,0.0,,2266.0,2537.0,19.0,2363.0,,663.0,1680.0,20.0,32.0,30.0,,1978.0,87.0,287.0,17.0,232.0,20.0,,339.0,,2505.0,733.0,272.0,1764.0,1.0,21.0,12.0,93.1,,90.5,95.2,50.0,478.0,10713.0,2191.0,96.7,2056.0,40.0,100.0,,48600.0,,,,0.0,,0.0,0.0,,,0.0,Rodri,26.0,49.0,1.77,0.04,2.14,MF,,29.7,137.0,462.0,66.0,142.0,254.0,168.0,,,,,,,64.0,2.0,3.0,0.0,57.0,2.32,2.0,,64.0,8.0,23.0,92.0,33.0,44.0,Manchester City,0.0,2.0,2777.0,490.0,30.0,566.0,87.0,2754.0,1900.0,1,,1.6,0.4,0.06,1.0,0.04,43.5,1.57,0.08,0.09
38.0,33.0,46.5,29.0,17.0,4.0,0.15,,268.0,25.0,6.0,1.0,31.0,0.0,5.0,0.0,1620.0,10026.0,5605.0,,,64.0,,1.0,0.0,0.0,0.0,55.0,,7.0,,,,,18.0,,19.0,57.6,14.0,32.0,25.0,78.1,33.0,0.0,15.0,27.0,,29,,28,,1,6.0,0.0,0.0,0.0,0.0,6.0,0.23,0.0,,,1.0,,,0.19,0.19,0.04,0.04,29.0,,"2,392",26.6,,,69.9,82.0,84.0,45.0,14.0,eng ENG,0.9,0.03,0.12,2.0,3.0,24.0,75.0,24.6,69.2,0.0,,1769.0,2144.0,45.0,1884.0,,505.0,1363.0,16.0,222.0,27.0,,1514.0,52.0,277.0,28.0,222.0,28.0,,57.0,,1922.0,602.0,353.0,1482.0,4.0,25.0,19.0,87.9,,83.9,92.0,26.7,252.0,8518.0,1692.0,95.6,1801.0,60.0,83.0,,38487.0,,,,0.0,,0.0,0.0,,,0.0,Kyle Walker,27.0,51.0,1.92,0.52,2.14,DF,,39.5,101.0,256.0,44.0,93.0,119.0,181.0,,,,,,,49.0,3.0,1.0,0.0,45.0,1.84,0.0,,33.0,2.0,14.0,62.0,17.0,23.0,Manchester City,2.0,194.0,2337.0,601.0,36.0,468.0,65.0,2117.0,1453.0,7,,2.2,1.8,0.08,0.9,0.03,44.6,1.68,0.43,0.12
36.0,73.0,67.0,34.0,7.0,1.0,0.04,,310.0,23.0,17.0,1.0,40.0,2.0,9.0,1.0,1751.0,11286.0,7387.0,,,106.0,,0.0,0.0,0.0,0.0,5.0,,1.0,,,,,7.0,,18.0,38.3,29.0,14.0,12.0,85.7,47.0,1.0,17.0,26.0,,30,,26,,4,5.0,0.0,0.0,0.0,0.0,5.0,0.19,0.0,,,0.0,,,0.04,0.04,0.0,0.0,25.0,,"2,397",26.6,,,70.1,80.0,87.0,35.0,6.0,br BRA,1.1,0.04,0.06,2.0,1.0,26.0,63.0,25.8,59.6,1.0,,1884.0,2190.0,22.0,1985.0,,670.0,1303.0,12.0,56.0,44.0,,1709.0,83.0,288.0,12.0,226.0,11.0,,243.0,,2134.0,767.0,193.0,1395.0,6.0,23.0,10.0,90.6,,87.4,93.4,42.9,249.0,14225.0,1854.0,98.4,1800.0,28.0,76.0,,44224.0,,,,0.0,,0.0,0.0,,,0.0,Fernandinho,12.0,37.0,1.39,-1.25,2.07,DF,,41.0,89.0,217.0,21.0,106.0,90.0,168.0,,,,,,,27.0,0.0,0.0,0.0,24.0,1.01,3.0,,44.0,0.0,29.0,69.0,15.0,25.0,Manchester City,2.0,12.0,2435.0,113.0,21.0,972.0,241.0,2381.0,1525.0,6,,0.6,0.4,0.02,1.1,0.04,33.8,1.27,-0.94,0.06
28.0,11.0,28.2,24.0,51.0,7.0,0.31,,183.0,35.0,1.0,0.0,36.0,0.0,5.0,0.0,1285.0,8101.0,4725.0,,,11.0,,19.0,1.0,1.0,0.0,71.0,,9.0,,,,,22.0,,15.0,30.6,34.0,64.0,43.0,67.2,49.0,0.0,20.0,23.0,,34,,23,,11,12.0,2.0,0.0,0.0,0.0,9.0,0.53,1.0,,,6.0,,,0.58,0.58,0.27,0.27,26.0,,"2,030",22.6,,,59.4,60.0,80.0,18.0,15.0,pt POR,6.7,0.3,0.53,0.0,2.0,24.0,58.0,18.7,56.6,0.0,,1515.0,1450.0,39.0,1262.0,,182.0,1058.0,22.0,56.0,10.0,,1102.0,40.0,138.0,15.0,67.0,41.0,,1280.0,,1394.0,225.0,210.0,1171.0,2.0,6.0,2.0,87.0,,80.9,90.4,40.7,251.0,4107.0,1325.0,87.5,95.0,54.0,24.0,,21082.0,,,,0.0,,1.0,0.0,,,0.0,Bernardo Silva,45.0,34.0,1.51,-0.63,2.03,FW,MF,30.4,124.0,408.0,166.0,63.0,179.0,112.0,,,,,,,94.0,6.0,1.0,2.0,81.0,4.17,4.0,,39.0,10.0,15.0,65.0,14.0,26.0,Manchester City,3.0,24.0,1686.0,864.0,161.0,194.0,21.0,1633.0,753.0,3,,5.2,1.8,0.23,6.7,0.3,37.9,1.68,0.32,0.53
15.0,8.0,34.8,33.0,46.0,10.0,0.49,,164.0,17.0,4.0,0.0,21.0,0.0,0.0,0.0,1261.0,6625.0,3601.0,,,7.0,,10.0,1.0,2.0,0.0,35.0,,1.0,,,,,19.0,,10.0,40.0,15.0,50.0,34.0,68.0,25.0,1.0,20.0,20.0,,27,,22,,5,17.0,1.0,1.0,0.0,1.0,13.0,0.84,1.0,,,6.0,,,0.79,0.79,0.3,0.3,12.0,,"1,826",20.3,,,53.4,68.0,79.0,18.0,29.0,es ESP,6.4,0.31,0.57,0.0,3.0,15.0,58.0,17.7,46.8,0.0,,1613.0,1513.0,39.0,1319.0,,176.0,1113.0,30.0,58.0,18.0,,1231.0,16.0,99.0,34.0,89.0,65.0,,1292.0,,1455.0,211.0,183.0,1228.0,6.0,14.0,5.0,87.2,,83.4,90.6,40.5,269.0,4209.0,1404.0,87.0,189.0,74.0,12.0,,20974.0,,,,0.0,,0.0,0.0,,,0.0,David Silva,35.0,43.0,2.12,0.76,2.22,MF,,31.8,96.0,302.0,120.0,32.0,150.0,145.0,,,,,,,108.0,8.0,5.0,1.0,88.0,5.32,6.0,,26.0,9.0,3.0,38.0,14.0,16.0,Manchester City,11.0,5.0,1702.0,856.0,181.0,140.0,19.0,1645.0,823.0,6,,5.2,4.8,0.26,6.4,0.31,29.1,1.43,-0.25,0.57
64.0,35.0,35.4,22.0,30.0,7.0,0.31,,119.0,27.0,4.0,0.0,31.0,0.0,3.0,0.0,647.0,3206.0,1582.0,,,7.0,,1.0,0.0,0.0,0.0,6.0,,1.0,,,,,35.0,,5.0,20.0,20.0,73.0,51.0,69.9,25.0,0.0,29.0,26.0,,34,,21,,13,13.0,3.0,0.0,0.0,0.0,9.0,0.58,1.0,,,14.0,,,0.93,0.93,0.62,0.62,14.0,,"2,030",22.6,,,59.4,60.0,81.0,26.0,51.0,br BRA,17.8,0.79,0.96,1.0,18.0,14.0,63.0,16.9,58.8,0.0,,1090.0,608.0,18.0,532.0,,52.0,452.0,28.0,19.0,0.0,,467.0,17.0,49.0,13.0,21.0,14.0,,71.0,,589.0,63.0,92.0,499.0,1.0,6.0,11.0,87.5,,82.5,90.6,60.9,145.0,900.0,686.0,62.9,485.0,46.0,8.0,,7634.0,,,,1.0,,0.0,0.0,,,0.0,Gabriel Jesus,52.0,49.0,2.17,1.01,2.12,FW,,30.3,127.0,419.0,240.0,25.0,154.0,26.0,,,,,,,70.0,13.0,1.0,0.0,48.0,3.1,8.0,,25.0,12.0,4.0,39.0,9.0,19.0,Manchester City,2.0,4.0,916.0,542.0,204.0,57.0,8.0,896.0,357.0,1,,3.7,3.3,0.17,18.6,0.82,42.0,1.86,0.76,0.99
